label,text
"Блок исполнительного директора по реализации проекта ""Большое месторождение""","Офис: [CONTACT], mail: ""КОНТАКТ"", ОКП, ИНН, КПП, ИНН (ID) от ""DOMANION"" - ""OBBERT"" - No (DOKMENT NUMBEER) No (Objekt) от [PerSON]. Обращаясь к [DARTETE TEME] с просьбой о субаренде объектов OBJEKT, сообщаем о том, что ""Организация ОРГАНИ"" готова рассмотреть возможность субарендации объектов ОБЙЕКТ: ""ОБЖЕКТ"" (иннв.). No ID, OBJETT (инв.). No (ID) в соответствии с установленным порядком, после того, как будут проведены работы по консервации перечисленного объекта. Оформлен и направлен в согласование [OrgANIATE] список для расконсервации (далее по тексту - ""Документ NUBER]. В соответствии с утвержденным [DCUMMENT NUMBEER] договором между ""Организационными отношениями"" и [ОРГАНИАТИОН] говорится о необходимости изменения действующих договоров между [Организациями и АТИОНом]. После вступления в силу этих изменений и подписания их комиссиями оформляются, подписываются и подписываются актами сдачи-приемки в аренду имущества. Оформление полного пакета документов может занять от 6 месяцев до года. Вы получите соответствующее письмо по окончании оформления документации. В то же время, мы сообщаем, что объект: ""OBIJECТ"" (Инв.). No (ID), OBJETT (инв.). No (Id) передан в субарендантский фонд (ORGINION). Документ о подписке на ЭЛКТРОНОМ ПИСЬМЕ No [DECUMENT NUMBEER] No (ID) собственника ""PERSONO"" (ID: ID) владелец (PERSION) - ""DOCOMENT NUМБЕРЕ] ID: PERSONE] / ""Documentary ID"" владелец [PerSON"" - ID."
Блок финансового директора,"[ORGANIZATION] [ID] / [DOCUMENT_NUMBER] [CONTACT] [ORGANIZATION] [PERSON] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] направлении сведений о контрагенте Уважаемый [PERSON]! Для подготовки налоговой отчетности в части составления и предоставления в ИФНС РФ уведомления о контролируемых сделках в [DATE_TIME], Прошу Вас направить в адрес [ORGANIZATION] информацию о Компании по форме СВЕДЕНИЯ О КОНТРАГЕНТЕ-РЕЗИДЕНТЕ за [DATE_TIME]. Бланк формы прилагается. Адрес для отправки формы: [CONTACT] Приложение: ФОРМА - СВЕДЕНИЯ О КОНТРАГЕНТЕ-РЕЗИДЕНТЕ. С уважением, [PERSON] [PERSON] Тел.: [CONTACT] E-mail: [CONTACT]"
Блок директора по строительству,"САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ [ORGANIZATION] [LOCATION] [CONTACT], [WEBSITE] [ID] [DOCUMENT_NUMBER] Исх. No [DATE_TIME] Руководителям организаций и индивидуальному предпринимателям - членам СРО [ORGANIZATION] (по списку рассылки на e-mail) Уважаемые коллеги! 1. СРО [ORGANIZATION] в рамках работы оперативного штаба Ассоциации Национальное объединение строителей проводит сбор и анализ информации о проблемах, возникающих у строительных организаций в [REGION] или в регионах, где осуществляется деятельность члена СРО, по следующим вопросам: 1) ценообразование, сметное нормирование, исполнение финансовых обязательств по контрактам (например, занижение сметной стоимости строительных проектов, задержка оплаты работы и т.д.); 2) взаимодействие с кредитными организациями (например, отказ в проектном финансировании). [ORGANIZATION] просит Вас направить имеющуюся информацию, а также возможные предложения по мерам поддержки строительной отрасли в срок до [DATE_TIME] на адрес электронной почты: [CONTACT]. 2. СРО [ORGANIZATION] интересуют проблемные вопросы, касающиеся деятельности членов СРО, связанные как с исполнением договорных обязательств и взаимодействием с заказчиком и/или подрядчиком, а также вопросы требующие поддержки, консультации, юридического сопровождения со стороны СРО. Полученная информация будет рассмотрена руководством Союза. На все обращения будут даны ответы. Вопросы, предложения, замечания принимаются на адрес электронной почты: [CONTACT]. Директор СРО [ORGANIZATION] [PERSON] Исп. [PERSON] [CONTACT]"
Блок технического директора,"[ORGANIZATION] Юридический адрес: [LOCATION] Почтовый адрес: [LOCATION] тел., факс: [CONTACT] приемная тел.: [CONTACT] бухгалтерия тел.: [CONTACT] ПТО тел.: [CONTACT] e-mail to: [CONTACT] ОГРН [ID] ОКТМО [ID] ОКВЭД [ID] ИНН [ID] КПП [ID] БИК [ID] р/с [FINANCIAL_DATA] к/с [FINANCIAL_DATA] [ORGANIZATION] ПАО [ORGANIZATION] Исх. No [DOCUMENT_NUMBER] [DATE_TIME] Руководителю по энергоснабжению Главному энергетику [ORGANIZATION] [PERSON] Копия: Управляющему директору [ORGANIZATION] [PERSON] Касательно готовности подачи напряжения Уважаемый [PERSON]! Настоящим письмом сообщаю, что электромонтажные работы по монтажу временной ВЛ-10 кВ от ВЛ-10 кВ опора No203 ф.3-4 и КТП 1600/10/0,4 на территории жилого поселка [ORGANIZATION] терминала ЖУВ и СУГ [OBJECT] завершены. Персонал и строительная техника выведены с объекта, инструктажи проведены, о подаче напряжения предупреждены. Исполнительная документация находится на объекте строительства. Зам. Директора по производству Исполнитель: [PERSON] Тел.[CONTACT] [PERSON]"
"Проект ""Нефтяные краюшки""","[ORGANIZATION] ФИЛИАЛ [LOCATION] www.[DOMAIN] Телефон: [CONTACT] E-mail: [CONTACT] ИНН [ID] КПП [ID] ОГРН [DOCUMENT_NUMBER] от [DATE_TIME] No [DOCUMENT_NUMBER] [ORGANIZATION] [ORGANIZATION] [PERSON] О выполнении землеустроительных работ Уважаемый [PERSON]! В ответ на обращение [ORGANIZATION] от [DATE_TIME] No [DOCUMENT_NUMBER] сообщаем о том, что [ORGANIZATION] с [DATE_TIME] приступило к выполнению землеустроительных работ в части аренды сроков аренды и переуступки прав по договорам аренды нефтяных участков. Дополнительно направляем Вам информацию о статусе выполнения землеустроительных работ по состоянию на [DATE_TIME]. Приложение: статус выполнения землеустроительных работ на объектах, входящих в состав строек: [OBJECT], [OBJECT], по состоянию на [DATE_TIME] в электронном виде, файл Приложение.xlsx, [FILE_SIZE]. Заместитель директора филиала - Главный инженер [PERSON] [PERSON] [CONTACT]"
Блок технического директора,"[ORGANIZATION] [OBJECT] филиал Юр. адрес: [LOCATION] Почт. адрес: [LOCATION] Тел.: [CONTACT] E-mail: [CONTACT] [DOCUMENT_NUMBER] от [DATE_TIME] на [DOCUMENT_NUMBER] [PERSON] [PERSON] О нештатной ситуации на скважине No [NUMBER] Уважаемый [PERSON]! В ответ на письмо [DOCUMENT_NUMBER] от [DATE_TIME] года сообщаем Вам следующее. [ORGANIZATION] выполняет работы по строительству эксплуатационных скважин на условиях разделного сервиса в рамках договора No [DOCUMENT_NUMBER] от [DATE_TIME] года (далее – Договор). Строительство скважины No [NUMBER] на кустовой площадке No[NUMBER] [LOCATION] выполнено в соответствии с программой бурения, требованиями Заказчика и завершено в [TIME] [DATE_TIME], о чем составлен соответствующий двусторонний акт. В соответствии с пунктом 6.2. Договора, [DATE_TIME] скважина No [NUMBER] и прилегающая территория передана Заказчику, что было зафиксировано соответствующим актом. В момент передачи завершенной строительством скважины замечания к качеству работ [ORGANIZATION] не зафиксированы. При последующих работах на скважине No [NUMBER] представители [ORGANIZATION] участие не принимали, ресурсы [ORGANIZATION] не привлекались. В этой связи, [ORGANIZATION] не располагает информацией об обстоятельствах, при которых выявлены фрагменты резинотехнических изделий. Каких-либо документов с отражением обстоятельства обнаружения резинотехнических изделий не зафиксировано. С целью исключения односторонних выводов о произошедшей нештатной ситуации, [ORGANIZATION] просит дать разъяснение о том, при каких технологических операциях при строительстве скважины, по мнению специалистов [ORGANIZATION], предполагается попадание резинотехнических изделий в трубное пространство скважины. Просьба направить материалы, подтверждающие данные предположения. Приложения: 1. Акт об окончании бурения скважины No [NUMBER] на КП [NUMBER] [LOCATION]; 2. Акт на передачу скважины No [NUMBER] в цех добычи [LOCATION]. Директора филиала [PERSON] Исп. [PERSON] [PERSON], Руководитель проекта Тел. [CONTACT], доб [NUMBER] E-mail. [CONTACT]"
Блок финансового директора,"[ORGANIZATION] [PERSON] [LOCATION] [CONTACT] [DATE_TIME] [DOCUMENT_NUMBER] на от [ORGANIZATION] Уважаемый [PERSON]! Направляем Вам конъюнктурный обзор по [LOCATION] за [DATE_TIME], подготовленный на основе данных опроса предприятий. Прилагаемые конъюнктурная анкета за [DATE_TIME] и инвестиционная анкета за [DATE_TIME] просим заполнить и передать по электронной почте [CONTACT]. Приложение: 3 файла. Заместитель управляющего Отделением [LOCATION] [PERSON] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [ID] Действителен с [DATE_TIME] по [DATE_TIME] [PERSON] [PHONE]"
Проект сервиса скважин,"[ORGANIZATION] - [SERVICES].45, [LOCATION], Tel/Fax: [CONTACT] e-mail: MASC_4, Интернет-адрес: [WEBSITE] MASC_6, [ID] p/s [FINANCIAL_DATA], филиал [ORGANIZATION] [SERVICES]0 a/s MAsk_11, MASC_12 Ish No MAsk_13 of MASC_14 No. MAsk_15 of MAsk_16 MASC_17, заместителю директора бурового проекта и FAR MASC_18 о согласовании раскрытия конфиденциальной информации NoSMAK_22 из [LOCATION]3 между [LOCATION]0 и GSK_41 имеет соглашение с другими странами о контрактах, связанных с оказанием высокопроизводительных услуг во время строительства и измении, бурения (включая геологоразведочных и минеральных скважин), добыче и разведочных скважин (система обнаружения), отделении боковых крылышек и разрушения скважин. [LOCATION]4 соглашается направить МАСК (25) запрошенную информацию для рассмотрения претензии в отношении МАСК_27 в отношении инцидента, связанного с разделением столбца подземного оборудования между [LOCATION]8 и [LOCATION]9 по колодцу No[CONTACT]0 KGS No[CONTACT]1 [CONTACT]2 NGKM, а также приложений к международным договорам; - документы, подтверждающие выполнение и оплату работы в течение периода, охватываемого Национальным планом выполнения (рабочие работы, выполненные Конференцией Сторон на ее второй сессии, Конференцией Сторон на ее третьей сессии, сертификаты о предоставленных услугах, свидетельства об исполнении программ, платежные поручения, счета-фактуры в отношении колодца No[CONTACT]3 [CONTACT]4. Генеральный директор: [CONTACT]5"
Блок директора по портфелю,"ЗАО ""Организация по ограничению ответственности ""ORGANI"" (ОАО, АО: [ОРГАНИ) - ООО ""ЛОКЕТИНВЕН"" ЛИВЕДЕР. OBJECT] - Объект (IO), ""ID"", e-адрес: [KNTATS]mail.com: [SCONTALTAX], http://www.obrjekt"", Web offers / dominin, www.domian_Nombere-Project"", popus-knametion-neumbner.ru/Domoban, ИНН = ""Numbra"" - Norbary-Nomain'. КПП (ID) Реестру замечания к проекту газификации [OBIJECТ] и ""OBEGET"" по передаче части газоснабжения [ABJUCT] уважаемому PERSОНА! Согласно поручению руководства Стратегийного штаба по стабилизиции и реструктуризации проектов поставки газа из РФ в Китай через дальнерусский маршрут мы высылаем Вам информацию о наличии замечаний в дорожной карточке (ОС) по транспортировке объектов газового компонента (ОСБЖЕКТ-) и ""ОБАБЖЕКТ] по передаче объекта топливной части (ОПБЕСТ - ""Объем ""ОБЕЖЕКТЕР] к ОБРАЗОВАТЕ) к ООО ""ОБЖЕНКТ"". Мы просим Вас учесть представленный реестр замечаний, а также изменить дорожные карты. Приложение к реестру замечаний по [Financial Data] л: Заместитель директора - руководитель проектно-проектного офиса ""LOCATE"" [Person] (Sportsone) добавляйте. Заявка No ""ОКС"" подписана ЭЛЕТКРОВОНОЮ ПОДПИСКОЙ (Alco) серией Сертификационный сертификат CENFICATE-ID, владелец: [PINSON"") - не действует на основании ""DATE TIME"" и ни [ДДКУМЕНТА_Number"", где это происходит] ""DOccument_N UMBEN-DCORTS!"" ((R) в случае."
"Проект ""Южный""","[ORGANIZATION] Почт. адрес: [LOCATION]. Тел.: [CONTACT] e-mail: [CONTACT] Исх. No [DOCUMENT_NUMBER] - [ORGANIZATION] от [DATE_TIME] г. На исх No [DOCUMENT_NUMBER] от [DATE_TIME] Заместителю исполнительного директора по перспективному развитию Проект [OBJECT] [PERSON] Коммерческое предложение на продукцию [ORGANIZATION] Уважаемый [PERSON]! В ответ на Ваш запрос высылаем ТКП на [ORGANIZATION] с характеристиками: * условный внутренний диаметр [ID]. * условный наружный диаметр [ID]. * рабочее давление [FINANCIAL_DATA] ( [FINANCIAL_DATA] атм.). * температурный режим от –[ID]С до [ID]С. * армированные металлическими лентами. * теплоизоляция Стоимость комплекта [ID] на условиях доставки до объекта Заказчика в г. [LOCATION] Таблица No1. Таблица No1 No II/II Наименование Кол-во ЕМ Сто-тб за ед., pyб., c НДС [ID] Сумма, pyб. c НДС [FINANCIAL_DATA] * условный внутренний диаметр [ID]. * условный наружный диаметр [ID]. * рабочее давление [FINANCIAL_DATA] ( [FINANCИAL_DATA] атм.). * температурный режим от –[ID]С до [ID]С. * армированные металлическими лентами. * теплоизоляция Стоимость комплекта [ID] на условиях доставки до объекта Заказчика в г. [LOCATION] Таблица No2. Таблица No2 No II/II Наименование Кол-во ЕМ Сто-тб за ед., pyб., c НДС [ID] Сумма, pyб. c НДС [FINANCIAL_DATA] [ORGANIZATION] ИНН / КПП [ID] / [ID] ОРГ [ID] ОКПО [ID] ОКТМО [ID] P/cy. [ID] в [ORGANIZATION] (НАО) в г. [LOCATION]; БИК [ID]; К/cy. [ID] Юр. адрес: [LOCATION] [ORGANIZATION] Почт. адрес: [LOCATION]. Тел.: [CONTACT] e-mail: [CONTACT] Срок изготовления готовой продукции в полном объеме составит до [ID] рабочих дней, после размещения заказа на производстве. Отгрузка первой партии продукции возможна через [ID] дней после размещения заказа. Ориентировочный срок доставки до г. [LOCATION] составляет [ID] недель. Сроки СМР для данного объема трубопровода составят [ID] суток. Стоимость СМР рассчитывается отдельно исходя из объекта строительства и его обустроенности. Гарантийные обязательства: до [ID] лет с момента ввода поставленной продукции в эксплуатацию. [OBJECT] производится из полимеров стойких к УФ-излучению. Срок действия предложения [ID] рабочих дней. Высоконапорные Трубные Системы ( [OBJECT] ) с установленными фитингами, поставляются на металлических транспортных барабанах, длинной отрезка [OBJECT] на одном барабане составляет [ID] м для Ду [ID] и [ID] метров для Ду [ID], с обжатыми фитингами. Готовы предоставить дополнительную информацию и ответить на возникшие вопросы. Директор по продажам [PERSON] [ORGANIZATION] ИНН / КПП [ID]/[ID] ОГРН [ID] ОКПО [ID] ОКТМО [ID] Р/сч. [ID] в [ORGANIZATION] (ПАО) в г. [LOCATION]; БИК [ID]; К/сч. [ID] Юр. адрес: [LOCATION]"
"Блок исполнительного директора по реализации проекта ""Большое месторождение""","[CONTACT] Email: CONTAXT, mail: ""CONTATT"", ОКП [ID, ИНН], ИНН ""DOMSON"" No ""DOMANIAN"", ИНН ""OBBER"" от ""Objekt"" от [PRESON"" - ""PERSAON""! Обращаясь к [DATTETE TIMe] No DATETE TIME No ""DOCAMENT NUMBEER"" с просьбой о передаче в субаренду объектов ""ОБЖЕКТ"" объекта ""ОБЕКТ"" (иннв.). No ID), OBJETT (инв.). No (ID) в соответствии с установленным порядком, после того, как будут проведены работы по консервации перечисленного объекта. Оформлён и направлен в согласование перечень на консервацию (в дальнейшем - ""DOccument NUMBAER""). В соответствии с утвержденным [DCOMENT NUMBERS] документом, утвержденным в [OCMENT-NUBER], ""О необходимости изменения действующих договоров между ""ОРГАНИ"" и ""АТИОН"""" говорится о необходимости изменения существующих договоренностей между ""Организациями и ""Органики"". После подписания и подписания указанных изменений, комиссия оформляет и подписывает акты приема-сдачи в аренду консервов. Оформление полного пакета документов может занять от 6 месяцев до года. По окончанию оформления документов Вам будет отправлено соответствующее уведомление. В то же время мы предупреждаем, что объект: ""ОБЮКТ"" (Инв.). No ID, OBJETT (инв.). No (ID) передан в субарендантский фонд [OGANiATIOn]. ""ПЕРСОН"" No [CONTACT] No DATE TIME / ""DOCAMENT NUMBAER"" ID: ""Документ о присвоении ""ID"" владельцу ""ПЕЕРСОНА"" (ID: ID : ""PERSSON"" ) выдан в соответствии с ""DATE TIMME"" по ""Дате ТИМЕ"" в ""Дата ТИМ"" No ID"" (DOKSON""), выданный в ""DAT"
Проект «Обустройство Интересного лицензионного участка»,"[ORGANIZATION] Официальный адрес: [LOCATION] почтовый адрес: [LOCATION] тел., факс: [CONTACT] Телефон: [CONTACT] Comptabilisation: [CONTACT] POT: [CONTACT] e-mail to: [ID] [ID] OKVED [LOCATION]0 INN [LOCATION]1 CPP [LOCATION]2 BIC [LOCATION]3 p/s [LOCATION]4 k/s [LOCATION]5 [LOCATION]6 PAMK_17 Iskh. No [LOCATION]8 [LOCATION]9 Директор проекта [LOCATION]0 [LOCATION]1 [LOCATION]2! В соответствии с Договором No [LOCATION]3 от MASC_24 для осуществления ряда работ по строительству газовых и нефтяных кустарников на объектах MASC_25, MASC_26, MASC_27 месторождениях, согласно сообщениям, в мае &quot; MASC_28 &quot; закончила аренду 17 автотранспортных средств. Таким образом, в регистрационные данные были внесены поправки. Эти изменения требуют замены карточек доступа [LOCATION]9. Процедура изменения имени владельца в пропуске предусматривает снятие транспортного средства и создание нового транспортного средства с внесенными в него поправками в системе &quot; а.и.-проуск &quot; . Это влечет за собой снятие существующих пропусков [CONTACT]0. С учетом вышеизложенного я прошу Вас договориться о размещении транспортных средств на сайте [CONTACT]1 [CONTACT]2 в течение периода изменения данных системы а.i-propusk и замены пропусков. Приложение 1. Список транспортных средств - 1 л. МАСК_33 Дата завершения поиска. MACK_34 Импрессор MASC_35"
Блок директора по портфелю,"[ORGANIZATION] улица [LOCATION]тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [DOCUMENT_NUMBER], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] [ORGANIZATION] Директору по перспективному развитию и управлению портфелем [PERSON] Уважаемый [PERSON]! В ответ на Ваше обращение сообщаю, что [ORGANIZATION] согласовывает предложения [ORGANIZATION] по объемам добычи УВС на III-IV кварталы [DATE_TIME] в рамках ДРОД, при наличии проекта на разработку технологий и подписанных договорных документов. Приложение: на 1 л. в 1 экз. Заместитель генерального директора по производству [PERSON] [PERSON] [CONTACT]"
Управление по проектным работам,"[ORGANIZATION] [LOCATION] [CONTACT] [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на [DOCUMENT_NUMBER] от [DATE_TIME] О рассмотрении комплекта исходных данных на ВКУ по шифру Договора ([DOCUMENT_NUMBER]) Уважаемый [PERSON]! Рассмотрев обращение Заказчика, по объекту строительства [OBJECT]. [OBJECT] в составе стройки [OBJECT]. Этап [NUMBER]. Установка подготовки нефти и газа, сообщаем, что направленные комплекты исходных данных на оборудование, разработаны с учетом режимов работы отличных от согласованных ранее режимов работы в составе [OBJECT] и имеют следующие принципиальные отличия: * процесс компримирования - двухступенчатый, в комплекте исходных данных компримирование происходит в одну ступень; * максимальный расход газа (наибольший за весь период эксплуатации) в соответствии с расчетным режимом составляет - [FINANCIAL_DATA] м3/сут, что соответствует объему [FINANCIAL_DATA] м3/ч, против [FINANCIAL_DATA] м3/ч, фигурирующих в комплектах исходных данных на оборудование; * отличается давление (степень разряжения) газа на входе в компрессорную установку - [FINANCIAL_DATA] МПа, против [FINANCIAL_DATA]...[FINANCIAL_DATA] (абсолютные значения); * отличается температура на выходе из компрессорной установки - [FINANCIAL_DATA]C, против [FINANCIAL_DATA]C; * отличается состав компримируемого газа. Приложение: расчетный режим вакуумной компрессорной установки [FINANCIAL_DATA] ( [DOCUMENT_NUMBER] ) на 1 л. Заместитель главного инженера - начальник бюро [PERSON] ([DOCUMENT_NUMBER]) [CONTACT] Документ подписан Электронной подписью Сертификат: [ID] Подписал: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME] Начальнику управления по НИР и взаимодействию с надзорными органами [ORGANIZATION] [PERSON] [PERSON]"
"Проект ""Восточный""","[ОРГАНИЯ и АТИОН] [ОРГАНИАЦИОН] телефон: [OrganiI'ATE] mail: ""CONTACT"" www.websiti.com.ru [ID: WEBSIT] http: [DDOKUMBERS] / documentary_TIME] [ДАЙД] ""Дорога техники"" Уважаемый ""PERSONE""! В ответе на письмо из [SDATE-TIME] No ""DOKUMENT NUMBEER"" о согласовании движения следующих автомобилей ""ПЕРСОН"" подрядной организации ""Организация"" [ОРГАНИОН"": 1. [Objet] (LP) (ЛП), рос. [ID]. 2. OBJETT (Оптовый автобус) (Автобус вахтового автобуса), рос с No ID. 3. OBJETT [PERSOON], рос No ID. 4. OBJETT (PERSOON) - рос No ID. 5. OBJETT [PERSOON] - рос No ID. 6. Велосипед (для ""OBject"" или ""PERsON"", рос No ID. Заместитель Генерального директора по корпоративным вопросам ""PerSON"" Не удаляйте [Persone] / ""PERsON"" / ""CONTACT"""
Управление коммуникаций,"О проведении дистанционного голосования по дизайну и инновациям в городе [LOCATIA] (со списком) от Руководителей организаций города (по спискам) о проведении онлайн голосования по проектам (в том числе и за дизайн) от руководителей организаций города ""Организациям города"" (список) по электронной почте: http:// www.organi.ru) по проекту ""CIT"" (в соответствии со списком). Мы информируем вас о том, что в настоящее время проводится Всероссийское голосование по отбору проектов общественных территорий для благоустройства в [EAR]. Так, например, с ""DATE TIME"" по ""DATTE TEME"" - единая федеральная платформа госуслуг. Мы решим вместе (WEBITE) и проголосуем за дизайн общественных пространств, которые планируется благоустроить к празднованию юбилея города в 2016 г. [EAR]. Вы можете выбирать, как будет выглядеть сквер, аллею и площадь ""ОБЖЕКТ"", а также площадь ""OBGECT"" - эти объекты были лидерами предварительных голосований на портале ""Я решаю!"". Мы приглашаем Вас и ваших коллег принять участие в опросе и выбрать проект, который, по вашему мнению, наилучшим образом преобразит представленную территорию, сделает ее более комфортной, красивой и привлекательной для жителей города и гостей. Приложения: 1 страница в 1 экземпляре. И. о. директора Департамента по управлению персоналом [ПЕНСОН], [КОНТАКТ] Документы подписаны электронными подписями Серийный номер: [Идентификация] владелец: [ПИСЬМА] - с DATE-TIM: ""Документ под подписью ""PENSON"" по ""Дата-ТМ"" по [DATTE_TIM] по ""ДАТА-TIME"" с ""Датой-ТИМ"" в ""Дате-Тиме"""
Блок технического директора,"[ORGANIZATION] [LOCATION], РФ, 6 Тел.: [CONTACT], e-mail: [CONTACT] ОКПО [ID], ОГРН [ID] ИНН/КПП [ID] от [DATE_TIME] на No [DOCUMENT_NUMBER] от [DATE_TIME] [PERSON] о внесении изменений в [DOCUMENT_NUMBER] Уважаемый [PERSON]! На запрос [ORGANIZATION] от [DATE_TIME] No [DOCUMENT_NUMBER] о внесении изменений в [DOCUMENT_NUMBER] сообщаем следующее. Порядок внесения изменений в межгосударственный стандарт установлен в подразделе 5.2 [DOCUMENT_NUMBER]. Стандарты межгосударственные, правила и рекомендации по межгосударственной стандартизации. Правила разработки, принятия, обновления и отмены (далее – [DOCUMENT_NUMBER]). В соответствии с пунктами 5.1.3, 5.1.4 и 5.2.5 [DOCUMENT_NUMBER] для инициирования внесения изменений в [DOCUMENT_NUMBER] в части установления отдельных требований к хранению и транспортированию конденсата газового стабильного следует направить соответствующее предложение в секретариат [ORGANIZATION]. С уважением, [PERSON] [PERSON] [CONTACT]"
Блок директора по проектированию,"[ORGANIZATION] Заместителю генерального директора по науке [ORGANIZATION] Е.А. [PERSON] Директору по геологии и разработке, концептуальному проектированию – главному геологу [ORGANIZATION] А.Н. [PERSON] О передаче кернового материала и флюидов по [OBJECT] Уважаемый Евгений Анатольевич! Рассмотрев запрос [ORGANIZATION] (письмо от [DATE_TIME] No [DOCUMENT_NUMBER]), не возражаю против передачи из Московского центра исследований пластовых флюидов [ORGANIZATION] в исследовательский центр [ORGANIZATION] (г. [LOCATION]) следующих материалов: 1. Пробы флюидов и текущие результаты исследований по скважинам: [NUMBER], [NUMBER] [OBJECT]; 2. Керновый материал и текущие результаты исследований по скважинам [NUMBER], [NUMBER], [NUMBER] [OBJECT]. Приложение 1. Копия письма [ORGANIZATION] от [DATE_TIME] No [DOCUMENT_NUMBER] на [NUMBER] л.в [NUMBER] экз.; 2. Предварительная программа исследований по скважине [NUMBER] на [NUMBER] л.в [NUMBER] экз.; 3. Предварительная программа исследований по скважине [NUMBER] на [NUMBER] л.в [NUMBER] экз.; 4. Предварительная программа исследований по скважине [NUMBER] на [NUMBER] л.в [NUMBER] экз. Заместитель генерального директора – главный геолог [PERSON] [NUMBER]-[ID] K.[PERSON] [FINANCIAL_DATA] Документ подписан электронной подписью Сертификат: [ID] Владелец: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME]"
Блок директора по мощностям,"[ORGANIZATION] НЕФТЬ Публичное акционерное общество [ORGANIZATION] НЕФТЬ (ПАО [ORGANIZATION] НЕФТЬ) Для корреспонденции: [LOCATION], [DATE_TIME] тел.: [CONTACT] факс: [CONTACT] e-mail: [CONTACT], www.[ORGANIZATION] ОКПО [ID], ОГРН [DOCUMENT_NUMBER], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от О проведении очной встречи по вопросам оказания услуг [ORGANIZATION] Бурение Уважаемые коллеги! Информируем Вас, что [DATE_TIME] года в [TIME] по адресу г. [LOCATION], улица [ADDRESS], дом [NUMBER] (БЦ [OBJECT] [FLOOR]) запланировано проведение совместной очной встречи на базе [ORGANIZATION] Бурение для обсуждения проблемных вопросов по оказанию услуг при строительстве скважин и совместного формирования мероприятий по улучшению качества оказываемого сервиса, осуществляемого на объектах Ваших Обществ. Для участия в мероприятии просим направить Директоров по вводу новых мощностей. С уважением, Начальник департамента по технологическому развитию [PERSON] [PERSON] [CONTACT] СПИСОК РАССЫЛКИ: Генеральному директору [ORGANIZATION] НЕФТЬ-ННГ [PERSON] Генеральному директору [ORGANIZATION] НЕФТЬ-Хантос [PERSON] Генеральному директору [ORGANIZATION] НЕФТЬ-Восток [PERSON] Генеральному директору [ORGANIZATION] НЕФТЬ-Оренбург [PERSON] Генеральному директору [ORGANIZATION] НЕФТЬ-Заполярье [PERSON]"
Блок директора по мощностям,"000 ЭкспрессСервис Юр. Адрес: [LOCATION]. Почтовый адрес: [LOCATION], e-mail: [CONTACT], Тел. [CONTACT] ИНН [ID], КПП [ID], ОГРН [ID] Исх. No [DOCUMENT_NUMBER] от [DATE_TIME] г. [LOCATION] Финансовому директору [ORGANIZATION] [PERSON] Уважаемый [PERSON]! В рамках выполнения работ по договору No [DOCUMENT_NUMBER] от [DATE_TIME] г. в настоящее время производится бурение водозаборных скважин на УПН [OBJECT]. В процессе выполнения работ наблюдается изменение геологических условий (снижение уровня подземных вод), которые влияют на ранее определенную конструкцию скважин (требуется углубление обсадных колонн). В качестве решения по недопущению простоев в период автономии обращаемся к Вам с просьбой рассмотреть вопрос о возможности приобретения из резервов [ORGANIZATION] обсадной колонны Ø 245 мм в объеме [FINANCIAL_DATA] и обсадной колонны Ø 178 мм в объеме [FINANCIAL_DATA]. Данная обсадная труба планируется к спуску на означенном выше объекте. С уважением, Генеральный директор [PERSON]"
Блок технического директора,"[ORGANIZATION] Генеральному директору [ORGANIZATION] [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] www.[ORGANIZATION] ОКПО [ID], ОГРН [DOCUMENT_NUMBER], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на [DOCUMENT_NUMBER] от [DATE_TIME] О переносе [OBJECT] в [OBJECT] Уважаемый [PERSON]! В ответ на Ваше обращение сообщаю, что организация [OBJECT] на [OBJECT] поставляемой в рамках реконструкции и технического перевооружения [OBJECT] невозможна в связи с близким расположением к действующему зданию [OBJECT]. В свою очередь считаю возможным выполнить перенос [OBJECT] с [OBJECT] на [OBJECT] [OBJECT] требованиям пункта [DATE_TIME] [DOCUMENT_NUMBER]. Заместитель генерального директора по производству [PERSON] [PERSON] [CONTACT] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат: [ID] Владелец: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME]"
