label,text
Блок бизнес-директора,"В корреспонденцию: LOCATIA, [DETET_TIME], [DATE_TME], [CONTATE] mail: CONTALT, www. [OrgANI]-Nefts.ru. В ответном письме на Вашу жалобу я исправил. Письмом от [DDT'TME], No [DEVENT'NUBBER], сообщаем, что: 1. 1. Проработан функционал и ответственность между производственным блоком дочерней компании ""Органик"" при реализации контракта видеоаналитиков, разработана матрица для направления видеоаудита бурения и транзакций (Публикация No 1). 2. Согласно методике ""УИД"" (УИД) управление договорными обязательствами по выполнению работ или оказанию услуг в блоке добычи и добычи, руководитель дочерней компании формирует команду для реализации договора. 3. Для эффективной работы в области видеоаналитиков, буровых направлений и т.д. предлагаем вам сформировать и утвердить приказ на основании подготовленной модели (приложение No 1). Матрица расстановки функций и обязанностей. С уважением [Person] ""PERson"" [SEP] Appleтяетые разоые  иоеттыяныйрче.ое .оое.ણુંьгортетыйое за .осу.лноготгортый .ково за  за ,.ણુંютсяоуте.ारी.ный렀ные за  итгорменетнетного.ее  .е , иетеет и и и  и ие и и «  ие.  и   иを迎え и и, и и за и иを迎えи и"
Блок технического директора,"[ORGANIZATION] [LOCATION] Телефон: [CONTACT]. E-mail: [CONTACT] Сайт: [URL] [DATE_TIME] No [DOCUMENT_NUMBER] Руководителям организаций согласно списка рассылки о сотрудничестве с использованием БАС Уважаемый Руководитель! [ORGANIZATION] предлагает сотрудничество в сфере предоставления услуг с применением беспилотных авиационных систем (БАС). Мы обладаем опытом и необходимыми ресурсами для решения широкого спектра задач в области аэрофотосъемки, мониторинга и инспекции труднодоступных объектов, диагностики линейных сооружений и оценки экологической обстановки. Предлагаем вашему вниманию следующие возможности нашего учреждения: - Обследования трубопроводов и энергообъектов; - Аэрокартография и топографические съемки; - Автоматизированная система сбора и обработки данных; - Комплексные решения для мониторинга и обнаружения дефектов; - Круглосуточная готовность к выполнению срочных задач. Мы готовы предложить конкурентоспособные цены и высокое качество услуг, гарантируя точное соблюдение договоренностей и конфиденциальность всей передаваемой информации. Просим вас направить нам следующую информацию: - Ваш план на закупку услуг с применением БАС на ближайшие периоды (полугодие, год); - Информация о текущих конкурсах и тендерах вашего предприятия, связанных с услугами БАС; - Специфику потребностей вашей компании в отношении обследования и мониторинга с использованием дронов. Будем рады обсудить перспективы взаимовыгодного сотрудничества лично или онлайн. [ORGANIZATION] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ СВЕДЕНИЯ О СЕРТИФИКАТЕ ЭП Сертификат: [ID] Владелец: [PERSON] Действителен с [DATE_TIME] по [DATE_TIME] [PERSON] [PERSON], начальник отдела по применению беспилотных авиационных систем и робототехнических средств, [CONTACT] [SEP] Westось задесят  пооооьгорооеттыое.ооыетыйое .мест  поныйооист за  понуютете.тты .оиетиеы.осу иусь짓ridись.усьусьусь짓රීтусьරීтот.усь짓усьусьරීусьරීсь맡усьусьотرتridridусьරීරීсьсьсь맡тотරීсьරීсьරයсьсьරයරීтරීсьотරීරීරීт प्रबंधनරීсьતંત્રооиеотරීототරීт"
Управление коммуникаций,"Ямало-Ненецкое автономное муниципальное образование Ямал (Ямалский район) Ямальской области ""ЛОКАЦИОН"" от ""DATE TIME"" No ""DOCINT NUMBEER"" Генерального директора ""ОРГАНИЯ"" В. Б. Крупенникова! Отчет по целевому использованию денежных средств, предоставляемый по договору благотворительного фонда No DATE ""NUBBER"" от [DECUMENT_NURBER"", в 1 экземпляре. С уважением, Председатель ""ПЕЕРСОН"" по телефону: [CONTAX] [ПЕТЕРСОН] - Оценительное исполнение денежных средств, полученных по договорам с барохозяйством ""Пеерсон"" от [ПЕНТАКТ] от DATE-TIME"" от ""PERSSON"" за оказание помощи в рамках проекта, посвященного 80-летию Победы"" * - номер и дата платежа - платежный документ - копия счета-фактуры. Списано с наличного счета. Банк-получатель (Кредитный счет No NUMBIER) Электронный вид платежа (Счет-фактура No ""NUBBER"" от ""DATE-TIME"") Дата платежа No ""НМБЕР"" No [НМБЕР"" от.... Сумма ""ФИНАНЦИАЛ ДАТА"" не облагается НДС. Отметка банка ""Организационная служба"" 1/1 / PERSONE / FININCIAL DTATA"" (FINCAL_DATA) Без НДС (ОРГАНИ) Банк-получатель Корпоративного банка Корпорации Корпорация Корпораций. Получатель: [ОРГАНИ / ATION - LOCATION] - Р/С [ID), ""Локатор"" - Р / С (ID), банк [ID]. Цена НДС Стоимость НДС 1 аванплата за оказание услуги по организации проектов на территории ""REGINO"" - 1 чикс, без НДС, в сумме: [ФИНАНЦИАЛА-DATA"" - 507 000 руб. 00 коп. Итого: [ПЕРСОН] - 2 чикса, налетчик: ""PERSSON"" - это ""ПЕРSON"" Платежка: ""ПРИСОН"". [SEP] Westось затыйоооеты итетогоое иое  вое.ковоое воистте.оист итты за.оиеы иусье висьоиеи за.усьот.усьаютсятусьусьусьот поностись맡맡맡исьусьот за맡맡вероусьот со.усь맡맡тот 맡맡તંત્રооьગીсьсь맡усьотсьсьсь за맡તંત્રусьооусь맡તંત્રот со맡맡усь맡усьусь맡верот соот맡맡"
Блок заместителя генерального директора по безопасности,"[ORGANIZATION] Филиал [LOCATION], (а/я [ADDRESS]), г. [CITY], [REGION], [COUNTRY], [ZIP_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [DOCUMENT_NUMBER], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от О результатах корпоративного контроля Уважаемый [PERSON]! Во исполнение требований п.1.20 СТО [ORGANIZATION] [CONTACT] Положения по организации и проведению контроля за соблюдением требований промышленной безопасности и обеспечением работоспособности объектов Единой системы газоснабжения [ORGANIZATION] направляем Вам информацию о результатах корпоративного контроля, проведенного в [DATE_TIME] специалистами [FILIAL] согласно календарным планам на объектах [ORGANIZATION] по следующим направлениям деятельности: 1. Отдел по контролю за техническим состоянием газовых и нефтяных объектов: В отчетном периоде специалистами отдела по контролю за техническим состоянием газовых и нефтяных объектов проверки не проводились. Длительно не устраненное несоответствие, зафиксированное в пункте No[NUMBER] Акта No[DOCUMENT_NUMBER] от [DATE_TIME] В конструкцию установки мобильной подготовки нефти внесены изменения по подключению в технологическую схему вновь монтируемых аппаратов [OBJECT], [OBJECT] и [OBJECT], замене линейного трубопровода от КСУ до РГС [NUMBER]-[NUMBER], замена ГФУ (Не представлен проект на МУПН [OBJECT]). Срок устранения по акту [DATE_TIME]. Перенос срока устранения несоответствия на [DATE_TIME] (письмо [FILIAL] о переносе срока устранения от [DATE_TIME] No[DOCUMENT_NUMBER]). Срок устранения истек [DATE_TIME]. 2. Отдел по контролю за надежностью и безопасностью энергетических объектов: В отчетном периоде специалистами отдела по контролю за надежностью и безопасностью энергетических объектов проверки не проводились. Длительно не устраненные несоответствия отсутствуют. Несоответствия, [NUMBER] выявленные ранее, устранены согласно срокам их устранения. Аварий и инцидентов на энергетических объектах, а также несчастных случаев с персоналом, обслуживающим энергоустановки, не зарегистрировано. Специалисты Энергетической инспекции филиала [FILIAL] участие в комиссии по проверке норм и правил работы в электроустановках и в комиссии по проверке норм и правил работы в тепловых энергоустановках не принимали. 3. Отдел по контролю за эффективным использованием газа: В отчетном периоде проверки не были запланированы и специалистами отдела по контролю за эффективным использованием газа не проводились. Длительно не устраненные несоответствия отсутствуют. Несоответствия, выявленные ранее, устранены согласно установленным срокам. 4. Отдел экологического контроля: В отчетном периоде проверки не были запланированы и специалистами отдела экологического контроля не проводились. Длительно не устраненные несоответствия отсутствуют. Несоответствия, выявленные ранее, устранены согласно установленным срокам. Остается на контроле до полного и безусловного устранения несоответствие, выявленное при проведении контрольного мероприятия в [DATE_TIME] и зафиксированное в п. 1 Акта проверки соблюдения природоохранных требований от [DATE_TIME] No[DOCUMENT_NUMBER] ([OBJECT]) (срок устранения [DATE_TIME]). 5. Отдел по контролю за соблюдением требований охраны труда и пожарной безопасности: В отчетном периоде специалистами отдела по контролю за соблюдением требований охраны труда и пожарной безопасности проверки не проводились. Длительно не устраненные несоответствия отсутствуют. ДОКУМЕНТ ПОДЛИННАЯ ЭЛЕКТРОННОЙ ПОДЛИННОСТИ Сертификат: [FINANCIAL_DATA] Владелец: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME] Начальник управления [PERSON] [PERSON] ([CONTACT]) [SEP] Westось затыйоооетты  итый  и  заты.ое.оы.мест   за  за.мест заттые.ણુંютсяопол иттельствоттельствотели за иусь짓ridисьсьсь за.усьот.усьусьусьот со.усььridridridсьсь.сьсь맡 प्रबंधनරීсьсь поරීсь맡сьсьරයсьсь රයсь맡тотсьсьridсь맡맡 प्रबंधनсьсьරීсьරයරයсьотсь맡правляюridсьотправляюridridьсьсьот"
Блок директора по мощностям,"[ORGANIZATION] [LOCATION] Т: [CONTACT] Ф: [CONTACT] [DATE_TIME] Иск. No [DOCUMENT_NUMBER] Кому: [PERSON] Об исполнении работ по договору Уважаемый [PERSON]! [ORGANIZATION] выражает Вам уважение и признательность. Наше партнерство между нашими компаниями мы рассматриваем как стратегическое и долгосрочное. В ответ на Ваше письмо No[DOCUMENT_NUMBER] от [DATE_TIME] сообщаем, что со стороны [ORGANIZATION] будет подготовлена информация с детализированной расшифровкой счетов на указанную ранее сумму [FINANCIAL_DATA] без НДС с обяжательным включением всех необходимых сведений - перечень объектов, стадии и объемы выполнения работ, расчетные значения затрат. Указанная документация будет направлена не позднее установленной даты до [DATE_TIME] включительно. В качестве механического дисконтирования [ORGANIZATION] готовы предоставить себестоимость собственного производства на безвозмездной основе на 3-x кварталах [ORGANIZATION]. Дополнительно обращаемся к Вам с просьбой уточнить детали по предоставляемой банковской гарантии (далее Г), а именно: 1. Какие обязательства в рамках договора No[DOCUMENT_NUMBER] обеспечены Г и какой тип Г предусмотрен дополнительным соглашением? 2. Какие предполагаются условия погашения аванса и в течение какого периода, т.к. в зависимости от этого напрямую зависят сроки Г? 3. Просьба рассмотреть возможность выбора Г на условиях [ORGANIZATION] Предлагаем обсудить данные вопросы во время встречи в период [DATE_TIME]. Мы благодарим за внимание к нашему сотрудничеству. С уважением, [PERSON] [CONTACT] М: [CONTACT] [SEP] Westосьтыйоооиее  иоеты.ое.оое и  вое воист воонуюкот.оист иттые.мест.оиеи иусье.усье иусьнуюись.усьнуюсь за.усьот.усьусьот со.усь짓ridнуюсьсьсь맡맡맡усьот  со.сь맡усьусьусьridridridусьотсьсьridridсьсьот соот со со.сridridностьсьсьતંત્રоиесridусьridотсь맡તંત્ર"
"Проект ""Нефтяные краюшки""","ИНН [ID] КПП [ID] [ORGANIZATION] р/с [FINANCIAL_DATA] к/с [FINANCИAL_DATA] БИК [ID] ОКПО [ID] ОГРН [ID] CERTIFIED [ORGANIZATION] РУССКИЙ РЕГИСТР ISO 9001 СТО [OBJECT] САРАТОВ [DATE_TIME] На [DATE_TIME] От [DATE_TIME] Генеральному директору [ORGANIZATION] [PERSON] Заместителю генерального директора по материально-техническим ресурсам [ORGANIZATION] [PERSON] Директору [ORGANIZATION] [PERSON] Исполняющему обязанности заместителя генерального директора по перспективному развитию [ORGANIZATION] [PERSON] Ответ за замечания по БПГ для объекта [OBJECT] Уважаемые коллеги! Настоящим письмом, направляем в Ваш адрес комплект технической документации, откорректированной в соответствии с замечаниями [ORGANIZATION], на блок подготовки газа (далее – БПГ) для обустройства объекта [OBJECT]. В направляемом комплекте учтены все замечания специалистов [ORGANIZATION]. Просим Вас рассмотреть и согласовать представленный комплект. Приложения: 1. [DOCUMENT_NUMBER]; 2. Ответ на замечания No1; 3. Ответ на замечания No2; 4. Ответ на замечания No3; 5. Ответ на замечания No4. Заместитель генерального директора [PERSON] [ORGANIZATION] [LOCATION]; т.: [CONTACT]; www.[ORGANIZATION].ru; [CONTACT] [SEP] Westосьтсядейется ючиrrenоеттыяныйое.лныйоро  вопуевыетащие.ковоевые-асяте.осу.мест.ое ви ии.сь.сьсьсь.усьасьсьтиеисьсь .сь тели со.усььridись со.сьridridridсьсьridсьridьсьсь맡сьсьщесьсьжитесьсьщисьсьරයсьсьсridridьridridстинсьсьотсьсьતંત્રоиесьсь соridrid соridсь"
Блок директора по мощностям,"[ORGANIZATION] филиал [LOCATION] [ORGANIZATION] выполняет работы по строительству разведочной скважины No125-18 [OBJECT] в соответствии с договором генерального подрядчика No[DOCUMENT_NUMBER] от [DATE_TIME]. Сообщаем вам, что рабочая комиссия филиала [ORGANIZATION] по пуску буровой установки ЗА-76 No[DOCUMENT_NUMBER] запланирована на [DATE_TIME]. В соответствии с пунктом 6.2.8 вышеуказанных Договоров просим Вас направить представителей Заказчика для участия в комиссии по пуску в работу (эксплуатацию) буровой установки, вспомогательных сооружений и технических устройств, смонтированных на разведочной скважине No125-18 [OBJECT]. Также, прошу Вас заранее сообщить списки представителей Заказчика, участвующих в пусковой комиссии, для организации билета по маршруту [LOCATION] – скв. No125-18 [OBJECT]. Дата проведения пусковой комиссии – [DATE_TIME]. Директор филиала [PERSON] [PERSON]. [PERSON] эл.почта: [CONTACT]. ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] Действителен с [DATE_TIME] по [DATE_TIME] [SEP] Westосьноооиеы.оиее.ооетыйое.мест поныйоьныеететые .мест   , не.осу.мест несьтась.мест.мест итате.сьтиеы исьсьсьттыьordeасьсьridисьсь.сьсьтиясьсь поностисьсьдуисьridсьсьщесьсьстисьсь неприоиесьсьdintiсьсьorderidсьridridсьordeстинсьсьරයсьсьරීсьсьжитесь"
"Проект ""Трубопроводный транспорт Главного НГКМ""","[ORGANIZATION] Адрес местонахождения: [LOCATION] Тел.: [CONTACT], e-mail: [CONTACT] Адрес местонахождения Обособленного подразделения No1: [LOCATION]; Адрес местонахождения Обособленного подразделения No2: [LOCATION]; Адрес местонахождения Обособленного подразделения No3: [LOCATION]. Тел.: [CONTACT], факс: [CONTACT], ОГРН [ID], ИНН [ID], www.[DOMAIN] [DATE_TIME] No [DOCUMENT_NUMBER] на исх. No[DOCUMENT_NUMBER] от [DATE_TIME] О согласии на заключение наряд-заказа Уважаемый [PERSON]! Настоящим письмом [ORGANIZATION] выражает свое согласие на заключение изм. 1 к Наряд-Заказу No[DOCUMENT_NUMBER] к Договору No [DOCUMENT_NUMBER] от [DATE_TIME] на выполнение комплекса работ по строительству площадочных объектов, обустройству кустовых площадок и строительству объектов трубопроводного транспорта объектов Восточной Сибири (в т.ч. строительство объектов [OBJECT]), [OBJECT] и [OBJECT] Чаяндинского НГКМ в редакции, приложенной к настоящему письму. Приложение: 1. Изм. 1 к Наряд-заказу No[DOCUMENT_NUMBER] к Договору No [DOCUMENT_NUMBER] от [DATE_TIME]. С уважением, Генеральный директор [PERSON] Исполнитель: [PERSON] [CONTACT] [EMAIL] [SEP] Westось затащие.косттате.оетасе.мест затетныеместетесятасяте .мест.мест поноститась.усьасьтиеы.усьисьсьсь.сьсь .сь.оиеись.осьсьсь поностисьсьridсьсь соностьсьсьжитесьсь맡сьсьотсьсьусьridсьridridridсь맡 प्रबंधनсьсьсridrid соridridусьridridотсьот соridсьот प्रबंधनсьridот प्रबंधन"
Блок операционного директора,"[ОРГАНИЗАЦИЯ] Общественная акционерная компания [ОРГАНИЗАЦИЯ] (ПО [ОРГАНИЗАЦИЯ]) Для переписки: [ЛОКАЦИЯ], [ДАТА_ТИМ] Тел.: [КОНТАКТ] Электронная почта: [КОНТАКТ], www. [ОРГАНИЗАЦИЯ] OKPO [ID], OGN [ДОКУМЕНТ_NUMBER], INN [ID], [DATE_TIME] No [ДОКУМЕНТ_NUMBER] No. Просьба обеспечить, чтобы ключевые специалисты по оперативным блокам и главного геолога приняли участие в стратегическом заседании по обзору результатов и планированию направлений работы по разработке комплексных моделей активов. Сессия будет проведена на сайте [ОБЕТКТА] в [ЛОПАТЕ] с [дата_TIME] по [дата_TIME]. Цель этого заседания заключается в обмене опытом и передовой практикой в направлении комплексного моделирования между ОС, обсуждении текущих проблем импорта специального программного обеспечения, определении целевых показателей взаимодействия межфункциональных групп ДО/НТК/ГПС по задачам комплексного моделирования. На этом заседании будут зафиксированы ключевые вехи в осуществлении проектов по замене импорта, определены соответствующие цели интеграции и разработки двойных цифровых технологий, направления дальнейшего развития знаний и нормативной документации по комплексному моделированию. Контактное лицо из ПОО [ОРГАНИЗАЦИИ]: руководитель отдела подземного моделирования, [ПЕРСОН], тел. [КОНТАКТ]. Приложение: Состав участников стратегического заседания по комплексному моделированию активов с уважением, руководитель программ повышения эффективности предпринимательской деятельности [ПЕРСОН] [SEP] Appleтыйарствоыйов затый  зату  за  завоетый вики над затетый список.ણુંтся  заныйопол за   за за  иසක්ь итый.ણું за за и за за за. за за,. за . за.ણું. за и  за..., и и за.,. .ный..  и и и, и за и и  и,. и и. за, и..गी и и « и и или и иを迎え и иет и.गी.. за"
Проект «Трубопроводный транспорт Ещё одного НГКМ»,"Почтовая / Юридическая ссылка: [OGANiATIOn] почтовая / юридическая ссылка: ""Location"" Телефон: ""CONNTATT"". CONTATE, mail: CONTATT, ОКП, ИНН, ИНН / КПП ""CONTANT"" (DOCAMENT NUMBIER] / ID / INFO) / ИНН /КПП ""PERSANSON"" [DONTAINT"" / ""CANTATE TIME"" от руководителя проекта ""OBHEME"" [CONATE"" / CONATTE_TIME"" ) ""Дорогой [ПЕНТАЦИЯ""! Напишите письмо. Мы сообщаем вам, что ""Организация ""ОБЖИКТ"" не согласовывала проезд транспорта через ДП-1 ([НЮМБЕР] км на трассу трубопровода ""Оргеньон""). Рекомендуем рассмотреть проезд на автодроме 3 км (КП-3 км) с прохождением через ВТП-3, а также персонал должен иметь документ, подтверждающий прохождение инструктажа в соответствии с требованиями пожарной безопасности, а так же документы, удостоверяющие пожарную безопасность. В случае вашего согласия, просим подтвердить официальное письмо. Обращаем ваше внимание на то, что с мая по июль будет действовать сезонный запрет на проезд техники, связанный с периодом паводков, просим вас заблаговременно уточнить в ""Организацио"" о возможности проезжать через ВТПП. Для оформления пропуска просим направить ""Персан"", ""Перессан"", наименование груза, привязанного к автомобилю, форму заявки (заявки) и лист ознакомления со стандартом ""Организация"". Приложения: Образцы заявок на проезд - на 1 листе в 1 экземпляре. Первый заместитель Генерального директора - главный инженер ""ПЕРСОН"" [ПЕРСОНОВ] [ПЕТЕРСОН] [CONTECT"", добв. [Numbier] CONTACT - Документ подлинный ЭЛЕФОННЫЙ ПОДЛИНОК Сертификация ""Financial DATA"" (Financeal Data) - владелец ""PERSONE"" - с ""DATE-TIME"" по ""DDATE TIME"") действительна с ""DDAT"" по [DATE_ITME]. [SEP] Westосьтыйарствоищеетыйовтыйоеттыхететныйоьныее ите  итый  и  за.месте.мест поныйочкие.ое.тиетиеисьтиеьridисьсь тели со.сьсьсь.сь.оиесridьridridridсьсьттельствотелисьсь поridridосьтельствосьсьતંત્રоооиеотсьсьотсьridсьતંત્રсьсьпредсьсьරයсьсь맡сьсьтелисьот телиridсьridridотсь"
"Проект ""Восточный""","Тел.: [КОНТАКТ], факс: [КОНТАКТ] электронная почта: www.[DOMAIN] OKPO [ID], документ_NUMBER], INN [ID] [DAT_TIME] No [DOCUMENT_NUMBER] No. [DOCUMENT_NUMBER] от [DATE_TIMBER] о согласовании уважаемой траектории колодцев [NUMBER]! В ответ на ваше сообщение от [DATE_TIME] No. [ДОКУМЕНТ_NUMBER] о согласовании траектории колодца [NUMBER] мы сообщаем, что после изучения проектной траектории [NUMBER] с операционными и разведочными стволами [BOJEST] NANM не было выявлено никаких переходов или опасных сближений. Наименьшее расстояние между колодцами: [NUMBER] и [NUMBER] (вертикальное) [NUMBER] м на глубинах [NUMBER] м (abs. - [NUMBER] и [NUMBER] м (abs. - [NUMBER] соответственно). На основе вышеизложенного согласовывается проектная траектория колодца [NUMBER] насасывания колодцев (КПС). Приложение: Обзор проектной траектории колодца [NUMBER] в формате *pdf. Заместитель Генерального директора - Главный геолог [ПЕРСОН] Не удаляйте [ПЕРСОН] [ПЕРСОН] [КОНТАКТ] [SEP]  нетось за ાયેલા  되면වලින්тыянымиneyтыйооетый ခံခဲ့ရ  итыйоутыяноготый Небесн팰  .мест  и   нет .ся .вероооાયાты   иооાયેલા .троправляюось нетось,.сяттых,,. нет, и нет. нет.. нет нет.,..,, и. нет и нет в. нет в нет.та. нет  нет.フィー. нет отвечаю. нет Верховн нет. или. нет или..フィー,.フィー и"
Имущественные вопросы,"Приказ No DATE TIME No DECOCUMENT NUBER ""Об утверждении локальных нормативно-правовых актов группы ""ОРГАНИ"" по поводу управления незавершенными активами и порядок их отчуждения 1. Об утверждении Положения о комиссии по незавершенным активам (Положение 1) и организаций группы компаний ""Организация ""Органик"" (см. Приложение 1 к настоящему Положению). 2. Утверждение Положения о порядке приватизации непрофильного актива ""Органик и АТИОН"" и организаций группы компаний ""ОРГАНИЯ"" (см. Приложение 1). 3. Утверждение состава комиссии по незавершенным активам ""Организация"" (Приложения 2). 4. Отменить приказ ""Организационный комитет NUMBAER"" и ""DOCOMENT NUBBER"". 5. Направить действие настоящего приказа на организации, в которых компания имеет право непосредственно или косвенно управлять более 50 голосами (приложение 3). 6. Контроль за исполнением приказа возложите на заместителя председателя Правления ""ПЕТЕРСОН"" и председателя правления ""ПЕРСОН"". Настоящие положения определяют цели и задачи деятельности Комиссии ""Организация непрофильных активов"" (далее - Комиссия) и права, обязанности и права ее членов, порядок предоставления отчетов по результатам ее деятельности. Требования настоящего положения являются обязательными для использования в сделках с непрофильными активами (ОРГАНИАТИОН) и организациями группы компаний ""Организация"". Дочернее общество и организация ""ОРГАНИАЦИОН"" обеспечивают принятие локальных нормативно-правовых актов (определений), регулирующих порядок работы комиссии о непрофильных активах в дочерней компании, являющейся частью Группы ""ОРГАНИАТИОН"". Представители интересов (представители интересов) Объединенных компаний (ОРГАНИ) и их дочерней компании (ОРГАНИ) обеспечивают создание локальных нормативно-правовых актов (Положений) по вопросам работы комиссий, регулирующих деятельность таких организаций. 1. Основные цели, задачи и задачи комиссии 2. Утверждена Стратегия приватизации имущества и иных активов [ОРГАНИЯ] и Положение о комиссии по управлению непрофильными активами. В своей деятельности Комиссия руководствуется действующим законодательством РФ, а также решениями государственных органов управления ""Организация ""ОРГАНИЙ"" и организаций группы ""Газпром"", Положением об аукционе непрофильного актива [Организации ""Органик"" и Положением ""О комиссии по отчуждению непрофильной собственности"" [ОРГАНИЯ"" и настоящим документом. 2.1. Основной задачей комиссии является принятие решения о том, относить ли активы, принадлежащие группе компаний ""Организация ""ОРГАНИ"" к непрофильным, и определение порядка реализации этих активов. В отношении имущества, принадлежащего группе компаний ""Организация ""Оргония"" и (или) рыночной стоимости или кадастровой стоимости (для земель)1, решение принимает комиссия ""Органики и АТИОН"", которая принимает решение о непрофильных активах. В отношении имущества, принадлежащего группе компаний ""ОРГАНИ"", а также их балансовой (остальной) стоимости по данным бухучета, или рыночной стоимости (для земель)1, решение принимается комиссией [ОРГАНИАТИОН]. В отношении имущества, принадлежащего организациям группы компаний ""Организация ""Органик и Атион"", в случае если его балансовая стоимость по бухгалтерскому учету или рыночной стоимости или кадастровой стоимости (для земельных участков) 1 не превышает 30 млн руб. с НДС, решение принимается комиссией организации ""Оргники и АТИОН"". 2.4. Для выполнения поставленной перед ней задачи комиссия определяет критерии, по которым активы могут быть отнесены к непрофильным, и принимает решения: о том, какие непрофильные активы подлежат отчуждению, а какие не подлежат продаже; какие условия продажи непрофильного актива должны быть определены; о необходимости предпродажного подготовки неучтенных активов; какие необходимы предпродажные подготовки; какие необходимо провести предпродажную подготовку непрофильной собственности. 3. Организация Комиссии. Персонал Комиссии утвержден приказом ""ОРГАНИАТИОН"". 3.1. Вопросы по отнесению активов к непрофильным относятся на рассмотрение комиссии по инициативе руководства органов управления (ОРГАНИ и ATION), заместителя председателя Правления (ORGINI) и руководителей структурных отделов [ОРГАНИЯ и АТИОН]. В то же время организация группы компаний ""Организация компаний ""ОРГАНЬ и АТИОН"" согласовывает свое обоснование необходимости отчуждения активов, а так же предполагаемый способ их отчуждения с соответствующими структурами [ОРГАНИОН]. В частности, на рассмотрение комиссии представляются дочерние общества, а также подконтрольные организации группы компаний ""Организация ""ОРГАНИ"", являющиеся их инвестиционными объектами или ответственными подразделениями. По вопросам, связанным с деятельностью структурного подразделения (места нахождения, назначения и другие особенности), а так же отчуждаемым от одного собственника либо входящем в единую имущественную группу, определяется суммарная оценочная (рыночная) и кадастровая цена имущества (на земельные участки). 2 Для исключения дублирования правил и норм работы Комиссий и интеграционных комитетов компании вопросы о том, целесообразно ли отчуждать непрофильные активы, могут быть рассмотрены комиссией только после рассмотрения в соответствующем инвестиционном комитете требуемых документов, документов и материалов. 3.4. Заседание Комиссии проводится по мере надобности. Заседания Комиссии являются правомочными при участии не менее 50% членов ее состава. При заочной форме заседания комиссии решения принимаются простым большинство голосов членов комиссии, присутствовавших на заседаниях. При заочную форму проведения заседания комиссии голосование осуществляется с помощью бюллетень, направляемый членам комиссии в соответствии со статьей 2 настоящего Положения. Бюллетень для голосования должен содержать указание даты подачи заполненного бланка. При равенстве голосов решающее слово имеет председатель комиссии, а при его отсутствии - заместитель председателя комиссии. 3.7. Протокол заседания комиссии, письмо с повесткой, датой, временем и местом проведения заседания, а также информационные материалы (в случае проведения заседания в незапланированной форме), а также бюллетень для голосования на заседании Комиссии (если заседание будет проводиться заочно) направляется членам комиссии за 5 рабочих дней до его начала. В особых случаях, при необходимости принять оперативные решения, этот срок может сократиться по решению председателя (в отсутствие заместителя председателя). 3.7 Результаты голосования членов комиссии оформляются в протоколе в течение трех календарных дней со дня заседания Комиссии. Протокол подписывает председатель (в отсутствие заместителя председателя) и секретарь комиссии. При принятии решения заочной коллегией протокол заседания регистрируется в течение трех календарных дней после даты, указанной для заверения заполненного бюллетня. Протокол подписывается членами Комиссии. Бюллетени члена комиссии, представленные не в указанный срок или заполненные некорректно, не учитываются при подсчете результатов голосования. Члены комиссии, которые голосовали против решения комиссии, и присутствовавшие при голосовании, могут письменно изложить свою особую точку зрения, которая прилагается в протокол заседания. Протокол заседания комиссии должен содержать сведения о каждом члене комиссии, который голосовал по вопросам, которые были вынесены на голосование, и результатах голосования на заседании. 3.9. Решение комиссии (выписка из протоколов заседания комиссии) направляется на исполнение соответствующему структурному подразделению или дочернему обществу [ОРГАНИЗАЦИОН] в течении трех рабочих дней со дня его оформления. 4. Правовые и административные права и обязанности председателей, секретарей и членов комиссии 4.2. Председатель Комиссии назначается руководителем структурных подразделений (ОРГАНИЙ) и организаций группы компаний (далее - Департамент правового, корпоративного и имущественного управления). В отсутствии председателя Комиссии обязанности председателя исполняет его зам. Председатель комиссии: организовывает работу комиссии и выполняет возложенные на нее задачи; созывает заседания комиссии и председательствует на заседаниях; обеспечивает совместное обсуждение обсуждаемых вопросов; предоставляет членам комиссии поручения. [SEP] Westось заось задесятвероетты  задесятттыяныйрче.лныйоро гортете.ое.осугорттые.мест поностите иусьаютсятаютсятусьаютсясьтаютсясь.усьаютсятся.усьусьусьරීтусьусьаютсяරීтරීсьсь맡맡맡усьරීсь맡тотсьсьсьරීсьරීтот රයсьсьරයсь맡તંત્રооරයсьරයරයсьтотරීсьотсь맡сьсь රයරීсьරයරීтоооරීт"
